images,dataset_name,exp032,exp033,exp034,exp035,exp036,exp037,exp038,disagreement
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_f4GG3CgoI1qJkvhzY9FTgA_heading_251_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_GVwCiE7BItXs_gZDzVMYlA_heading_54_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_trjMsE2LrnO2854jhhukvg_heading_291_pitch_0.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_oFlW5tWHX0ZQx8KM7pFANw_heading_230_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Iux4hBfu2YWY3UFzMS9uJg_heading_140_pitch_-2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Yi93QV0-KH_AiTDbk0uTew_heading_187_pitch_7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jkS3zbcSQkXDbStfp-B_lA_heading_105_pitch_2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8coIIHt60Ihp33pneKX6wg_heading_144_pitch_-3.png,unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7oAfGV67LC_f1ek_V7zKLQ_heading_90_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_RHRA-J-6M0vUc0HlMRYe5A_heading_326_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_sQ2JIUlK1tObUVXL7kBSfA_heading_194_pitch_5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hWSXdTceKoWkNgkmyVmjfg_heading_326_pitch_-1.png,unknown,1,1,1,0,1,0,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uNUBPsxIuF0hSy7Tl93nNA_heading_104_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9Ow0ubIzdBXL_fGUYvrYVg_heading_238_pitch_1.png,unknown,1,1,1,1,1,0,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8TBhndR03_qRGPXDVOlQUA_heading_55_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3BvQen4H9XudVWkaYZJxvA_heading_170_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cOako_B2yhGGrB1AsllPLw_heading_143_pitch_4.png,unknown,1,1,1,0,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lDxjBX8PudRtb_t758L1nQ_heading_266_pitch_10.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_bTKYGkL99IP8McEC7cBOeA_heading_211_pitch_-1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_16VYAHPwTZBU-0ikSsvBPQ_heading_254_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5K2NRn7SXkPwrsMiSpackQ_heading_280_pitch_-3.png,unknown,1,0,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UxdextCG0EJTbmgiwt8cFQ_heading_275_pitch_0.png,unknown,1,1,1,1,0,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VZH6gd8LmrA4veobi30JNQ_heading_87_pitch_-2.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_v2i1XyY7KfyqJWd2Sajjyw_heading_128_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_OEvhHQm5k6n5XSBJEMZK6Q_heading_324_pitch_6.png,unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5ZWZadZYcEr_uQWlnh8n4A_heading_67_pitch_2.png,unknown,1,0,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_sMOztqNXmlQJyeRaf0UVYA_heading_269_pitch_-5.png,unknown,0,0,1,1,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_oxGGYI-ocpLlmWsrq3tCwA_heading_293_pitch_-7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_H-e4xEbD0Tz3k4JlQhGxiA_heading_61_pitch_-2.png,unknown,0,1,1,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_f8Fr4VyicXrIawyj3SGpbQ_heading_264_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VMWPkjC8_pCTNZQ5UinybQ_heading_220_pitch_-2.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IGCJeHnFgFtaiRDYVKes4Q_heading_253_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_b5G5S5fJdOA7dcdicr8FFA_heading_103_pitch_-2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8VehNqPqKFCH7o1vy87M9w_heading_70_pitch_-7.png,unknown,1,1,1,0,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_T-D3OpMUUK8VKqsvkWbF3A_heading_192_pitch_-1.png,unknown,1,0,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_v_bmuS_gxPtgVnHZO1IeGA_heading_78_pitch_7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vf4E5UWRUSXgto9-XUMvdw_heading_225_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lMD7c-mhqyANzyHtrk3iAA_heading_291_pitch_3.png,unknown,1,1,1,1,1,1,0,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5eZqVVCffrU51k1FlBiNug_heading_358_pitch_0.png,unknown,0,1,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jcWL_47iayPIfDXc0rxmgQ_heading_184_pitch_-2.png,unknown,1,0,1,0,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pXtE24hMbRbqJWgs0czI8w_heading_2_pitch_-10.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__fGw2OXB0OtM33yPLJ7T6w_heading_177_pitch_-5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fxjVg6bmHnztBBhw_nscmQ_heading_148_pitch_0.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_TjfFAndlAjjMr4BhvRN-zQ_heading_190_pitch_3.png,unknown,0,1,0,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UyTVFg_6atblmBUZudrs8A_heading_87_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_oLAozWH8z3ox-kCsdk88Xg_heading_31_pitch_6.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6Wy9tmUHiRzsDw7k1kFH1w_heading_295_pitch_-3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cE3MyS0ngizsZ7g23-WBaQ_heading_102_pitch_7.png,unknown,1,1,0,0,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_z3z7QlNOxO-4-LXjdk2LRg_heading_258_pitch_-7.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_z0VZljt8eTD9K9jrLizNLg_heading_112_pitch_-8.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6StXmR03Xot7chmBhBQm1g_heading_215_pitch_-3.png,unknown,1,1,1,0,0,0,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VCN6a69Vn9b6LiCV5YDrHg_heading_230_pitch_0.png,unknown,0,0,0,1,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ljDFapatxXo2zxOlBEpb-g_heading_325_pitch_6.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_prBbvlnnaS1NW1kCAqqbPw_heading_311_pitch_3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Ma24SkVn103mDmFLvuAImA_heading_39_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4A15AyYbXNkSWl0DyAE37Q_heading_326_pitch_12.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UBnmyFBmnBtFDDtVzzWS8Q_heading_6_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_e7rS-NGbey1UZG3P4YJyFw_heading_352_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_d3Rwv2L2r77M017YJBjwqw_heading_273_pitch_-4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_G2-59doiGd2gQjDZxLgdHw_heading_96_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7-W9IYx4HLZinEbm0j9thw_heading_48_pitch_0.png,unknown,1,0,1,1,1,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_-DdRLdAB47DJZ7r31vpAzA_heading_190_pitch_4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dCy9XMlMQ0n8IgmBDuf4Xg_heading_284_pitch_0.png,unknown,1,0,1,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_970ZdwX1IXT4mSBxw9xJ3Q_heading_327_pitch_3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_D8mSMR9LX6GRyBKN5B0bKA_heading_29_pitch_-1.png,unknown,0,0,1,0,1,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FgaO4qeU5a8o13Ds1e9I6g_heading_307_pitch_-8.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_e-i5jYg8pIvR1SRstdeNDg_heading_109_pitch_-7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2_yZcd9QZvBt4ct1XnJt0w_heading_73_pitch_1.png,unknown,0,1,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_R8wOxyZ2liWV88TdyMYkqg_heading_253_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dbnMDAHeaf7FyX-R4juYbA_heading_275_pitch_-10.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dHHNe5-br-nu6pXbPBZ98A_heading_206_pitch_0.png,unknown,0,0,0,1,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_q4iwckCVHsklyoTbYdxETQ_heading_177_pitch_5.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LD1CqbNh8hLvKPGDOj0-Ig_heading_180_pitch_-1.png,unknown,0,1,0,0,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nyk0aE9X-7E7RWTnTzJxow_heading_160_pitch_-1.png,unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hHZ50zrC2jZNgIuwnmQDAA_heading_259_pitch_-2.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_H0VxtWEP-ZxwvUK4t6bp8w_heading_319_pitch_-6.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7fz5kmxUoGQUrzSguZMAJA_heading_149_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XiAyXh85uFXVQzTFQTKNIQ_heading_30_pitch_-3.png,unknown,0,1,1,0,1,0,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_DuDwegnbjWshOH9ejzUnlA_heading_250_pitch_0.png,unknown,1,1,1,1,0,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SrBbC5uv30ZzRRyVowseVQ_heading_330_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_r5eWQhIvXmNVzkOn6si8IA_heading_247_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8SyP92FrsNl-UgF1A-wjkA_heading_10_pitch_0.png,unknown,0,1,0,1,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_go-k0er-Nk5_8HEajfbhKQ_heading_155_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Q_tccA-sArCz6q5hdaXtYA_heading_355_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Bn5YGyWHSHhQrND7zT_tVA_heading_42_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_K7vYyXmcDXGlXjieYxbyGw_heading_240_pitch_-2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0E9GWPdcK-GG_LmJE9Ufug_heading_146_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_w0fHo8w2E-F3zHOD32CEaQ_heading_33_pitch_3.png,unknown,0,0,0,0,1,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_W-LFcxZLqosG85IJusZBLA_heading_230_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6HzvDt0OwMgNkYdP-6ddQg_heading_134_pitch_-3.png,unknown,0,1,1,0,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LEHDCZAOIwjkzlfrjKO0Uw_heading_280_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_R_ehyvVFj-fTFpATH0YAng_heading_191_pitch_-1.png,unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_R1ddx2fFc1s7yHRJRqEWjQ_heading_271_pitch_1.png,unknown,0,0,0,1,1,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nrCdsZHQS7KhSBI9PMtcPA_heading_33_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_C4-HPnCNByMUXRFDNVY-vw_heading_98_pitch_-2.png,unknown,1,0,1,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_wHdwK_X5X8sNGOMP_596ZA_heading_295_pitch_0.png,unknown,0,1,1,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zOzNGuSV8sw0FG8Py7_Cfg_heading_229_pitch_-1.png,unknown,1,1,1,1,1,1,0,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vllJ5mWFqn3OkgeO9RG44A_heading_227_pitch_-7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9jMMgLoFYWFi9BcMae5PYw_heading_54_pitch_-1.png,unknown,0,0,0,1,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8q39Hwr4hlSAZ-fcRstXRw_heading_333_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lcITEhhI4Hc8AwJiJgZhSQ_heading_294_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_px24P9I21ATwM0rwhy48zw_heading_311_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XTaj8IdH6640GdwxynXfGA_heading_34_pitch_-4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ulgEWClmqFrUTKd4AMk8LQ_heading_117_pitch_3.png,unknown,1,0,1,0,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_l569Ni26-D-Cb7uaRmuzKg_heading_232_pitch_4.png,unknown,0,0,1,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mhwu6nBfmcnohrpxtLhbCA_heading_323_pitch_0.png,unknown,0,1,0,1,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dISpfE-58w0Gg62ceLSXow_heading_81_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mxkRIo_bmFT6ZLQQo2S8Gg_heading_22_pitch_3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_f0bYThXGlYePJWqDiL2BkQ_heading_39_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jyqUOO2fYCVxwS1KxaKtHA_heading_282_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fjbpWmVGE2qkffo3fYXiBQ_heading_236_pitch_-5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_udu7t5-2oARcvv5UTTSlsg_heading_348_pitch_3.png,unknown,1,0,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LJGaF5AM6mXobLAMduheNg_heading_67_pitch_2.png,unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IsWvIUiCv4rtr0-ZtVAH-g_heading_120_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_bEE1Ort0914oiO6RnpmOEw_heading_298_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cgpiRpPRuzBMmGEnBJr8tg_heading_262_pitch_-4.png,unknown,1,0,0,0,0,1,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LtxzCd5rBOUU06pN4r7g0Q_heading_323_pitch_8.png,unknown,0,1,1,1,0,0,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_JQJNTCR6jiqhNQfFIt3U2Q_heading_242_pitch_0.png,unknown,1,1,0,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ECgmCXzlVxaJC_8_KdQYOg_heading_7_pitch_-7.png,unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YLBi5RpqP-icuWNq6DRTrw_heading_140_pitch_1.png,unknown,1,0,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_C2cVMSY-y5lYs-Pf6otNjw_heading_151_pitch_0.png,unknown,0,1,1,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UQcsmgmH6tRI0DthOOk0mA_heading_267_pitch_-1.png,unknown,1,0,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9CSvXkKB5MwQ7HFSrm7Aiw_heading_76_pitch_-1.png,unknown,0,0,0,1,1,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5bMuvXiLLs5b-h7A0seCMg_heading_28_pitch_2.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Re2j5smIZPRT1NIzs6AINQ_heading_191_pitch_-1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zGOxDBOViau7nH3mCHXaEA_heading_155_pitch_-6.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9GOhJpK6VrKemyZOy_3Hhg_heading_147_pitch_0.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_h063PnK6d3LLhez8v7d5HA_heading_272_pitch_4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MgEXziGPXXUIDV1zRx42kA_heading_199_pitch_-4.png,unknown,0,1,1,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_JnRwXjlxNr8Hxag9wIYo2w_heading_79_pitch_6.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QsHbr_zroC-EYq4s4piRRw_heading_105_pitch_-4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_xFTnV_4rsRFMvGHmwzeATg_heading_336_pitch_0.png,unknown,1,0,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pamGEaKWcDYCsP8yKzwsMA_heading_264_pitch_-1.png,unknown,0,1,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tkBEhOzPBahZOnEEz7VKlQ_heading_133_pitch_-5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_bLe93mdOw2hvls3YzOe_mQ_heading_260_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_S0ejG-fvvU8_uDBb5czjbQ_heading_267_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_t2mvCk_jDPRxssQFiCd7Yg_heading_85_pitch_-3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MxOY3MSy8njWfGGns0Kl7A_heading_240_pitch_6.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hz1ebs39Rs06YWuIAwPa7A_heading_129_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LwWB050enk8NAyvESnn2lQ_heading_59_pitch_-1.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2BpiFfOnBpfmVuNb1n1gLQ_heading_38_pitch_0.png,unknown,1,1,0,1,0,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hbEU032pKCw-mypPlw21Aw_heading_27_pitch_0.png,unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_neJZqJgwLWUZBJYrLpSt6g_heading_4_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_71RXOd3iLdf14JECyyQtww_heading_36_pitch_3.png,unknown,1,0,0,1,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_s211YCW0WB6l2A8YuQid4A_heading_64_pitch_-2.png,unknown,1,0,1,1,0,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_W6iV74Yz8DeWBwMwatC21Q_heading_117_pitch_0.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_a92xjihaWl2xa0Qo4UWT6g_heading_185_pitch_0.png,unknown,0,0,1,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QN_jhHVaJNYjh0BrW-yAng_heading_316_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qCK33hFfsVl99B44hosSsg_heading_207_pitch_-8.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_-h32jyrhalh5alhwZX5Bfw_heading_224_pitch_3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lA6hFfjxUuE6LF-RF25Tdg_heading_201_pitch_3.png,unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UPtd1qHvGqDvUWo42tVWaQ_heading_256_pitch_0.png,unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_xKU9tNt8LK-_iCrGp0v8ag_heading_312_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
